Seed,Vehicle ID,Visit Number,Station ID,Time (minutes),Day,Hour,Minute,Time Since Previous Visit (minutes)
2,V0,1,S0,420,0,7,0,0.0
2,V0,2,S11,434.89,0,7,14,14.89
2,V0,3,S0,444.79,0,7,24,9.89
2,V0,4,S35,456.25,0,7,36,11.47
2,V0,5,S54,462.66,0,7,42,6.41
2,V0,6,S10,470.37,0,7,50,7.71
2,V0,7,S29,475.54,0,7,55,5.16
2,V0,8,S54,483.46,0,8,3,7.93
2,V0,9,S40,489.63,0,8,9,6.17
2,V0,10,S62,498.37,0,8,18,8.73
2,V0,11,S33,504.29,0,8,24,5.92
2,V0,12,S52,510.02,0,8,30,5.73
2,V0,13,S40,518.24,0,8,38,8.21
2,V0,14,S54,525.91,0,8,45,7.67
2,V0,15,S55,531.35,0,8,51,5.45
2,V0,16,S56,537.39,0,8,57,6.03
2,V0,17,S57,544.2,0,9,4,6.82
2,V0,18,S35,560.1,0,9,20,15.89
2,V0,19,S29,570.05,0,9,30,9.95
2,V0,20,S50,579.34,0,9,39,9.29
2,V0,21,S54,592.05,0,9,52,12.71
2,V0,22,S35,597.96,0,9,57,5.91
