episode,service_level,squared_starvation_penalty,squared_congestion_penalty,starvation_severity_max,projected_starvation_risk
0,0.8910293185180712,-0.4237528170924634,-0.32469297587522306,-1.590104949194938,-0.09752141440367268
1,0.929377852510209,-0.48286442291168935,-0.3782118429097292,-1.8257133538543804,-0.10756605267778181
2,0.9346132946929904,-0.511450905200616,-0.4071237842851628,-1.8973610464660864,-0.11383427040332655
3,0.9372598844420243,-0.5418729139379983,-0.4322217400939979,-1.9796116813469575,-0.12058360698418158
4,0.9324747231584015,-0.586192271181224,-0.46790667766970034,-2.1328314845373955,-0.12615700731596488
5,0.9369752902649598,-0.6038117289643391,-0.4861060652239745,-2.1527670929577467,-0.1284560473024427
6,0.9362764380162789,-0.6276036420635903,-0.5084121862033533,-2.2168277484604606,-0.13315222348674285
7,0.9367995205274199,-0.6504126032084647,-0.5259975408965037,-2.261550762461222,-0.1376107072740551
8,0.9357632623601588,-0.6559377020727789,-0.5411670605688436,-2.2373367358198477,-0.14166600764626464
9,0.9350320773470678,-0.6885567508431307,-0.5648070738126836,-2.3247757448959008,-0.1465940506298112
10,0.9340929535232384,-0.6854837165594724,-0.5680585250172272,-2.257399329676571,-0.14361017154034236
11,0.9295230039573452,-0.7214713274058094,-0.6002043049728114,-2.397223103555596,-0.14565218007699549
12,0.931920110028105,-0.7287372953594412,-0.6075780426882124,-2.371651091046633,-0.14652314665515934
13,0.9400042271807724,-0.7299396408870993,-0.6181321018495204,-2.33864776521865,-0.14800630205178686
14,0.9360870610870611,-0.7364323490990479,-0.6233463795180139,-2.3069472547356686,-0.153460100331
15,0.9297377686050746,-0.7702254203366939,-0.6519087348567979,-2.4458656205211438,-0.16297259449529966
16,0.9378867063134498,-0.7637545013053544,-0.6507291752395841,-2.3876584474383673,-0.16002797881464859
17,0.9353725015142338,-0.7648931145670672,-0.6558398324129704,-2.3634777955667823,-0.16053403014709025
18,0.9296002395568199,-0.7833521638928848,-0.6742344761377569,-2.4149902061828454,-0.16274345866628775
19,0.9386051521407414,-0.7942373248131309,-0.6892139230199045,-2.4301415899499252,-0.16454536708976353
20,0.9287481146304676,-0.8227099631749627,-0.7117735267425925,-2.5213814910440453,-0.17376170611176853
21,0.9386482841300764,-0.8244097896991295,-0.7194013549945278,-2.484500637436961,-0.17424221373627757
22,0.9404544346978557,-0.8239063955567546,-0.7200171412965102,-2.440811169342385,-0.17378663526984317
23,0.9429532216417462,-0.8236366842672251,-0.7234612306724332,-2.4163890500169516,-0.17483125056191265
24,0.9326412287891206,-0.8382571416251392,-0.7343787843852873,-2.461281034534383,-0.17749757822672912
25,0.9293649379195628,-0.8607339795852489,-0.7515644422038741,-2.5388383925331874,-0.1814301186400374
26,0.9336244276660906,-0.8732544938628121,-0.7625964961896698,-2.5711594219404703,-0.18495030690588238
27,0.9345062360667591,-0.8813333286213679,-0.7738052438273688,-2.5743661203970967,-0.18564876343780579
28,0.9387567471380271,-0.8880148309943556,-0.7798826942012885,-2.577591118762846,-0.18622995583605403
29,0.9369537139939327,-0.891863913619723,-0.7852227905873714,-2.571865833940479,-0.18783676323838408
30,0.9362566461556843,-0.9073422028292581,-0.8020417905644834,-2.6298872723364712,-0.1898917537153807
31,0.9344446810452347,-0.9254378027272852,-0.8158619426371413,-2.7122026625009483,-0.19364410227349174
32,0.9385142445005409,-0.9316432522099521,-0.8245840716110584,-2.7181800478051557,-0.1937003725151123
33,0.9365505184470702,-0.9323878325536187,-0.8293158830971291,-2.686858333204739,-0.19508875067318873
34,0.9370768858800773,-0.932868837619157,-0.8296326494708318,-2.6625884508913447,-0.19638997970105118
35,0.9420856386817417,-0.9420234607512941,-0.8384243337026854,-2.6915169388256985,-0.19604903010125005
36,0.930479016532429,-0.9408545566523887,-0.8372531939088647,-2.664946630525354,-0.1975338300018902
37,0.9304017242411543,-0.9577450041005625,-0.8496970964423227,-2.707449188778095,-0.19885810478547325
38,0.9392095433184721,-0.9650799019554466,-0.8561921258458168,-2.7178188142548314,-0.20072898484241905
39,0.9396396396396396,-0.9709906828006303,-0.8657719297402486,-2.7248789539258413,-0.2013948829009875
40,0.9442581726739313,-0.9705196005517434,-0.8687811694986218,-2.6884752073735676,-0.20080247885086805
41,0.9314877212154327,-0.9729541010326743,-0.8733891396469684,-2.671452525760753,-0.200994522699519
42,0.9308934532222657,-0.9866822193134993,-0.8863605548459109,-2.7040604948492843,-0.20282297955929293
43,0.9411888955944478,-0.9904358011217961,-0.891350378387101,-2.7002976014547246,-0.20376852582854463
44,0.9299628522243363,-1.0012492505902708,-0.9053491104523252,-2.732882569311073,-0.2036089946438947
45,0.9265220433869839,-1.0163524376837885,-0.9193093399984235,-2.782149956983506,-0.20411443214089647
46,0.9411290322580645,-1.0216451171209633,-0.9242502801296966,-2.7755937210721697,-0.20437107127139342
47,0.9350290959265702,-1.028161651259349,-0.9330395230284816,-2.787099099080118,-0.20692193252719782
48,0.9393912049569874,-1.037390138835892,-0.9413704000930633,-2.805080527859995,-0.20859156341234691
49,0.9335496740004168,-1.0475904285595827,-0.9501874429686344,-2.8260161831475363,-0.2111047089111151
50,0.9356349444611228,-1.0551104810120178,-0.9585510835683702,-2.8347031137548395,-0.2125180814697948
51,0.937757588520201,-1.0571932145448666,-0.9598570557555824,-2.8233596664829332,-0.213359389984083
52,0.9368691393418145,-1.058987653228064,-0.9637675305255946,-2.815605967954628,-0.21341042192812987
53,0.9343463045493973,-1.0721393510190935,-0.9755205640696039,-2.8632302857332426,-0.21607359345182978
54,0.9373584221812801,-1.0784699730550835,-0.9827704471312444,-2.871929338663123,-0.21590169729339317
55,0.9413882837085451,-1.0783428744451506,-0.985586825472942,-2.8589742939252747,-0.2164820446030546
56,0.9339095379165012,-1.0919307212709326,-0.9982650199581967,-2.9001162221530175,-0.21878389417808816
57,0.9407429598562013,-1.1003878178288204,-1.0053252257971717,-2.914838028788352,-0.21969531279392523
58,0.934558534594807,-1.1039051416485928,-1.0087377296295987,-2.9070542005678917,-0.2215431297439736
59,0.9368200209800689,-1.1072436213017003,-1.0139869519017877,-2.8980279009871768,-0.22163924153029563
60,0.9415311147589912,-1.1118744176145756,-1.0192136053322016,-2.9031773606311275,-0.22096755771216198
61,0.9387023649062615,-1.115434358398955,-1.0225245273605672,-2.9096229349885707,-0.22168509967082925
62,0.9388346325000747,-1.1223226686943137,-1.0320950109907472,-2.9283474780783463,-0.2235201928890017
63,0.9403440873219847,-1.1281189631813666,-1.0362988959343062,-2.93370741926377,-0.22547723747572135
64,0.934329520273103,-1.1336638327701103,-1.0422940891332675,-2.9354883538067584,-0.2248861548330673
65,0.9359818794146574,-1.1417126719519977,-1.0497066589219506,-2.9618373936973916,-0.22443771577124375
66,0.9349249947179379,-1.1459833862569682,-1.0551160773840342,-2.9665419215235103,-0.2243888388896176
67,0.9385538897770807,-1.1580504432180603,-1.063521874139059,-3.0022192637941556,-0.22726052087490542
68,0.9376344728663638,-1.1607158594754838,-1.0656424200596168,-2.9924158025475154,-0.228802940643787
69,0.9352900738261052,-1.1680751037188233,-1.0729972504312202,-3.008064135044847,-0.22937851285555153
70,0.943483659932762,-1.1679169965028156,-1.0769921506139604,-2.9946183773351827,-0.22782650818102637
71,0.9329517335956832,-1.1767054334072797,-1.0840461539698953,-3.024135795446764,-0.22932704418572564
72,0.9380125129077325,-1.1803990843582934,-1.0911827589395193,-3.033862908271811,-0.23027176085707968
73,0.9382141472000954,-1.1897343304251795,-1.0977135977927122,-3.0576487827757144,-0.23239216098253826
74,0.9308241322515708,-1.2000418805735236,-1.1078616473911798,-3.0976126307737304,-0.23327055142496247
75,0.9395258103241296,-1.2054820513633555,-1.1135399371576922,-3.109615865413492,-0.2344259274501418
76,0.9363051608077786,-1.2113007996103933,-1.118550930732397,-3.1114069222647704,-0.23512173256925667
77,0.9444176076323894,-1.2131998685228327,-1.121007671520482,-3.105113107517017,-0.23466904469293856
78,0.9358885646379254,-1.2190880570766478,-1.127512560660178,-3.1167629838231754,-0.2345696774852967
79,0.9418492073096938,-1.2217993016243405,-1.1305640284120884,-3.118963800833505,-0.23413183607827023
80,0.939386672262358,-1.227738731888556,-1.1376748988992964,-3.1335382450056954,-0.23480801589920947
81,0.939378440987996,-1.2294693273064323,-1.1416094956466178,-3.1215876334477097,-0.23426740628852416
82,0.9356163556199795,-1.2329255354304114,-1.1454226680284554,-3.12530201593994,-0.2348382245972819
83,0.9446796926985663,-1.2309341996769827,-1.144196395972677,-3.1002003940443688,-0.23437805295919484
84,0.9319632759773819,-1.2389802434993817,-1.1515961439970614,-3.123240326157595,-0.23557690190697472
85,0.9381535703615178,-1.2452676172404171,-1.1581404716042076,-3.1366572929735237,-0.23610369339777212
86,0.9362928023405082,-1.2542668703385667,-1.1667717153248465,-3.1706789517390312,-0.23646848596785136
87,0.9373090997066562,-1.2597914383550475,-1.1729289386633335,-3.185663112185747,-0.23681638056149606
88,0.9337724442840386,-1.2670233711867314,-1.1785052986150606,-3.2024327561116905,-0.23858795052619736
89,0.9404664670115256,-1.272259220168767,-1.183888866408631,-3.2152560669634878,-0.2387833848732468
90,0.9375425913306272,-1.2782779541566056,-1.1910919380455722,-3.23165253248722,-0.23787239921124623
91,0.9299346016646849,-1.287910146894822,-1.2008241464271039,-3.259500737248408,-0.23962961005371264
92,0.937190332326284,-1.2950604641610142,-1.2097365005696932,-3.2817435299021036,-0.2412940809907503
93,0.9283270249810749,-1.3058301580487608,-1.2182374048372846,-3.321302513278288,-0.24284080574369596
94,0.9428259947913512,-1.3056600274960966,-1.2205150949033097,-3.304077889108046,-0.24245341879963236
95,0.9402185364678968,-1.3088182357804237,-1.2239324972572998,-3.31046596980159,-0.2424314041454606
96,0.9369374847968864,-1.313568250274454,-1.2294462111357922,-3.320630998825525,-0.24272350688234012
97,0.9365419432709716,-1.317967124296375,-1.2339691556760028,-3.329927928254975,-0.2429539604193992
98,0.9351877102081629,-1.3208706293435784,-1.2371332878695798,-3.3303946734269854,-0.24161995382160176
99,0.938687443811807,-1.323666616419868,-1.2400656578709297,-3.330854875233792,-0.2421585651457045
100,0.9314820949914164,-1.3294680102918532,-1.2461002735022866,-3.3491847269932324,-0.2429162873292292
101,0.9337675469902451,-1.3363821818048782,-1.2537573393966235,-3.3643578004009016,-0.24280656528710795
102,0.9364389233954451,-1.3426082461777422,-1.2595625637529313,-3.3817139449039137,-0.24368789481370223
103,0.9343808886997751,-1.346746770441364,-1.2643660872894658,-3.385701609862051,-0.2449572492168201
104,0.9391519068377893,-1.3498308166101778,-1.2679341927927323,-3.3864220439435084,-0.24674453566404533
105,0.9373650755576877,-1.3518342234082281,-1.2703454346230025,-3.3875207239474756,-0.24726003346389314
106,0.9410392364793213,-1.3545192392626026,-1.2746526808050773,-3.3868952300476916,-0.24687144780161302
107,0.9367482496559153,-1.3595620770086154,-1.277997078311053,-3.3961678307487273,-0.2477811566186504
108,0.9417347031000513,-1.3617432208278806,-1.280768782948659,-3.3946315821889725,-0.24771426283800108
109,0.9364790738551989,-1.368077434932694,-1.2867391698367947,-3.412404669083232,-0.24835911316062853
110,0.9360114081131102,-1.3750421564632516,-1.2949573237400382,-3.4331052966780375,-0.24961074591302096
111,0.9387544721363168,-1.3781054594343622,-1.2983706032380549,-3.442176526207502,-0.24990948276534986
112,0.9355650565511386,-1.3811696467421422,-1.303231846535019,-3.4460851753916866,-0.24952997023562692
113,0.9436512988390773,-1.3826691831343674,-1.3052521405174504,-3.443685830541196,-0.2501857549981868
114,0.9465311400475145,-1.381755528082666,-1.305157844411528,-3.433319773571545,-0.25000535461192214
115,0.9348517273005197,-1.385961983268354,-1.3105119900004663,-3.442136118304655,-0.24954001282304455
116,0.9339781835713855,-1.393501630618218,-1.317120053344871,-3.4682438524941217,-0.2496551863664761
117,0.9370868958826026,-1.398318068357745,-1.3210702977216708,-3.4737507540825012,-0.25035746781550416
118,0.9412327947336924,-1.399949306615172,-1.323726155413597,-3.4692852969260315,-0.2502986486811282
