episode,service_level,exponential_starvation_penalty,exponential_congestion_penalty,projected_starvation_risk
47,0.9386304328264196,-446.8013817026152,-309.5768076478161,-36.25842016045034
48,0.9371987906726136,-448.9114646735875,-310.824081185253,-36.37494587017876
49,0.9395158886305371,-450.85326092939033,-311.96925059431464,-36.47958606388639
50,0.9362608356579382,-453.4094077887925,-313.61635723238487,-36.583773433598765
51,0.9405666897028334,-455.2867206420888,-314.75494064842525,-36.680678279530056
52,0.9378321742035411,-457.0312814676834,-315.82728598703005,-36.77938459114735
53,0.9386219401631913,-459.1156877455675,-317.091642079259,-36.86301915658446
54,0.9333797867183713,-461.3644580985446,-318.4483256991049,-36.97634962431464
55,0.9429423998553215,-462.95896046622846,-319.32070017607634,-37.05024282070374
56,0.9397165259348613,-464.57427794649607,-320.3458815938212,-37.12172723469119
57,0.9396062326367919,-466.12243857438324,-321.2578536940525,-37.184889382283295
58,0.9386126823459363,-468.2949627496657,-322.6541107800574,-37.28722882584108
59,0.9337053035757139,-469.62500453160175,-323.3352205972614,-37.379717949301615
60,0.9375414281410064,-471.1248382843209,-324.20964157526186,-37.46092660077622
61,0.9419104730752923,-472.84226524678064,-325.36547650158576,-37.524344192976976
62,0.939584833213343,-474.4575796969342,-326.36157630606493,-37.555425853466936
63,0.9294019933554817,-475.5483327580996,-327.0249612842565,-37.553204188051396
64,0.935740072202166,-476.9550493743403,-327.9315426507623,-37.632265332200376
65,0.9340672562112735,-477.96695437486386,-328.3433133243121,-37.66262405236196
66,0.938710845554952,-479.2465825821873,-329.10170176151576,-37.740042134488654
67,0.9399438388840242,-480.33873233023417,-329.7408480085839,-37.78874028448572
68,0.9408525701146643,-481.83921593562616,-330.6465066973516,-37.81000061297622
69,0.9396424815983175,-483.3220127792548,-331.6415453404941,-37.8442769725818
70,0.940461025174401,-484.38456444965857,-332.20953056723687,-37.86309418435377
71,0.9304437314607422,-485.3026168528055,-332.72440676855683,-37.88328411403651
72,0.9398040416411513,-486.4061994853612,-333.4479598517357,-37.884818606599055
73,0.9409993072915098,-487.485245164706,-334.00067826647626,-37.92980391202179
74,0.9369287847253642,-488.5440047784166,-334.6010981344835,-37.95430728598258
75,0.9407960652154113,-489.8766801335707,-335.41286811817434,-38.01325979268604
76,0.9356626506024096,-491.1396182134035,-336.1626742614266,-38.067737442324926
77,0.9433710859427049,-492.3386566564915,-336.8485640337496,-38.09840036890603
78,0.9426105847565023,-493.6866225312285,-337.66337561187044,-38.150686149647214
79,0.9405097433099979,-495.3103268029494,-338.68852818258296,-38.197272877829484
80,0.9390146234390294,-496.4928506006048,-339.3471896274873,-38.25402009467247
81,0.9389735219441422,-497.73486669391826,-340.0796737906759,-38.32629515211897
82,0.9376062666990527,-499.23809861216114,-341.04096251626373,-38.3898330414241
83,0.9376291283648232,-500.415464678576,-341.65874770667574,-38.44182119328138
84,0.9359016344636637,-501.7791849587921,-342.4861437252981,-38.537845949371764
85,0.9397550279752004,-503.0053980291919,-343.19120640613227,-38.6167565254524
86,0.9427397994107318,-504.0584194418584,-343.74235835953755,-38.658195957892076
87,0.9353809093646492,-505.15293906171263,-344.3287411512815,-38.71574697461562
88,0.9422050710000301,-506.624225287924,-345.2915671846422,-38.78817241874788
89,0.9391527987897126,-508.0174775060541,-346.09442716654934,-38.835109486664535
90,0.93819177093359,-509.0518613477286,-346.72841367532243,-38.866681760975666
91,0.9364872641366568,-510.15545843112454,-347.3896167637868,-38.91985858469438
92,0.9414274044716062,-510.8806732987812,-347.80238516587815,-38.94965172670343
93,0.9368212635747285,-511.9085060060504,-348.39104434827647,-38.980814146095945
94,0.9395592672742236,-513.0487499540982,-349.07989798829533,-39.0065534486675
95,0.9390265858488868,-513.96369258146,-349.5672542832359,-39.03140918747572
96,0.9380562797806348,-514.8322304383473,-349.99616815033164,-39.104160346800974
97,0.9350879298961647,-516.0624884246606,-350.7612642299105,-39.159703802461785
98,0.9343768813967489,-517.1418166678799,-351.4128183199012,-39.214015258730065
99,0.9439204304976117,-518.6140654667003,-352.38997561138996,-39.27647765544183
100,0.9370410173741716,-519.7734171267958,-353.0654809134214,-39.364098347439345
101,0.940180552600383,-521.0607421250314,-353.8011717874847,-39.39961069948546
102,0.9387730827559547,-522.1585283144975,-354.4375293054074,-39.459787071496386
103,0.9412695569091126,-523.0096255342681,-354.8985436276281,-39.48248661086094
104,0.9310334465246266,-524.1836812236935,-355.60653578203494,-39.52813275997437
105,0.9373371274524487,-525.3372927637191,-356.3849371591903,-39.56288298589298
106,0.9416213307825672,-526.1873975088025,-356.92504402621904,-39.60461236176852
107,0.9354114937026954,-527.4876568366267,-357.7385425769052,-39.661279785858056
108,0.9374013520354983,-528.4933153617995,-358.32242446959896,-39.71030211272316
109,0.9410043881033642,-529.6075652986186,-358.96158606338406,-39.74998076922943
110,0.9375113808801214,-530.7570529945623,-359.6834364446812,-39.81219879593
111,0.939318471724473,-531.7559983808945,-360.29842049778676,-39.83386660785081
112,0.9340274634072733,-532.8550425275567,-360.9574872267379,-39.89892836605748
113,0.9397874852420307,-534.1308687924382,-361.7418258530181,-39.96190911745639
114,0.9401350071056371,-535.3507481095269,-362.50195680710385,-40.02591705216212
115,0.9420180949232018,-536.2352509067299,-363.0104979481726,-40.084215665913284
116,0.9428119486524305,-537.3061473538248,-363.73515591426053,-40.12361094801524
117,0.9379536760940935,-538.2476058894587,-364.2608227711024,-40.1813348202126
118,0.9397370233923383,-538.9758117445427,-364.6416421494985,-40.21779851686314
119,0.9358746519755938,-539.8923809940497,-365.1596269228069,-40.26891192231283
120,0.937109588210322,-540.7230303774891,-365.60297245665936,-40.298589226400125
121,0.9442138117026757,-541.8571021043329,-366.35938916099803,-40.34417321047192
122,0.937456921094429,-542.723327179052,-366.86568898836833,-40.378281605510594
123,0.9396744720759969,-543.6445529883334,-367.389654818564,-40.43260811095823
124,0.9365234077548659,-544.6756951850349,-368.05444802366793,-40.479233651824856
125,0.9407520507754027,-545.5332208379285,-368.5737379021892,-40.51000524093045
126,0.9378410794602698,-546.5294646724302,-369.16745584966856,-40.555780192214065
127,0.9418870880279568,-547.2770705867933,-369.587733748238,-40.585074985621
128,0.9336798709446137,-548.1373207765862,-370.120054527989,-40.59390861798048
129,0.941962790414421,-548.7609059856801,-370.44085963162314,-40.60652015658876
130,0.9396941310268458,-549.6423535823529,-370.9944591220097,-40.61227470018405
131,0.9412818293083376,-550.714808331111,-371.69040562463476,-40.65152495235991
132,0.9336207156422391,-551.5912061224401,-372.2294915408193,-40.68174923796123
133,0.9360679523608004,-552.2812544677981,-372.6187080469163,-40.71741700104211
134,0.9379459850058712,-552.92509291673,-372.97586845677824,-40.7334615150024
135,0.9380024360535932,-553.7249594484553,-373.4496638457198,-40.76209917514218
136,0.9415884323965346,-554.3096418687077,-373.76015316642474,-40.7781713357772
137,0.9440803319102881,-555.0268461277308,-374.1696665011152,-40.81556641833616
138,0.9399162322596197,-555.7477863833507,-374.5724641408855,-40.85104874701447
139,0.9372053214811256,-556.5829132536078,-375.07416499227406,-40.88321526780557
140,0.9402558762273133,-557.3403643024621,-375.5241099786337,-40.91388209032583
141,0.932956186807896,-557.9374203429046,-375.80931987995933,-40.93503666800044
142,0.9402029475718773,-558.5721122096559,-376.17023423362014,-40.963571364480345
143,0.9347713493586814,-559.3118986405145,-376.58544334627476,-40.99214473027821
144,0.9358733809466167,-559.9439181198103,-376.91739091403883,-41.016210099190516
145,0.9373036965450592,-560.6225881046671,-377.3086261288513,-41.025445110818794
146,0.9377072689791163,-561.2068182330391,-377.60945508157005,-41.04329553232514
147,0.9418510158013544,-561.8214832140314,-377.9219460884817,-41.06151115130098
148,0.938566347139326,-562.4902556274907,-378.28840609478107,-41.07709556018587
149,0.9369640304907099,-563.1884410023282,-378.676786481688,-41.10575859737537
150,0.9378841607565012,-563.9045006293904,-379.07240782248925,-41.13315489570382
151,0.9397451456310679,-564.4394897108333,-379.3625144498952,-41.138548417134814
152,0.9309636698577598,-565.0682727184294,-379.7052148029845,-41.17020294988482
153,0.9415483717046403,-565.6926814400395,-380.04823172177817,-41.21865650071054
154,0.9446669855315079,-566.4880001263173,-380.55423986886467,-41.26856680929249
155,0.9350286681916758,-567.1024474176407,-380.8701969009438,-41.293629252886184
156,0.9369161712968579,-567.7273470311162,-381.2296919173727,-41.31265086260773
157,0.9356974559336694,-568.4549499889649,-381.66129548430905,-41.33759688941199
158,0.9373335754054708,-569.1918547365448,-382.13061545927604,-41.36631922409478
159,0.942613857823884,-569.7160126080124,-382.42829950599395,-41.385099209872536
160,0.9399689809323967,-570.397096666492,-382.86845109500393,-41.41246832210672
161,0.943944489894858,-571.0691183761497,-383.2828817980457,-41.43498755362861
162,0.9389301455050414,-571.9210942085314,-383.8516085176216,-41.48143189584616
163,0.9350913994605934,-572.3957839049402,-384.13471112578935,-41.49493955084388
164,0.9301252471984179,-573.1183773846569,-384.5899849611683,-41.52634382344543
165,0.9385652001585414,-573.7084025554351,-384.95455086819703,-41.5531735516463
166,0.9395967112764808,-574.2947153560581,-385.27544162836443,-41.583203778818266
167,0.9446155704535846,-574.892216721682,-385.61342075125054,-41.61872417561881
168,0.9444142347894388,-575.420291257236,-385.9103153726526,-41.65280192190458
169,0.9416679054556266,-576.2529326742996,-386.4559657047898,-41.682877088996754
170,0.9436103663985702,-576.8346833754064,-386.79653535877327,-41.69592406611496
171,0.9367783847630297,-577.4858719948777,-387.1977978241273,-41.725583620276815
172,0.9380663746024125,-578.0127322559866,-387.4938738768396,-41.753442141818695
173,0.9401226549046857,-578.5993986873167,-387.86445819144734,-41.77275514176096
174,0.9428528347406514,-579.0773548938887,-388.12538984617186,-41.79950419324628
175,0.943028576623534,-579.5334447838966,-388.36770570252776,-41.80744768364784
176,0.9425356159463666,-580.0290052541928,-388.62289410601056,-41.831027286457356
177,0.9401763604517727,-580.5143237945865,-388.9287527804271,-41.84895958232303
178,0.9433464686268567,-580.9615950553859,-389.175701396606,-41.86939001866958
179,0.936653494615547,-581.4478322769629,-389.44060693714874,-41.89320957684662
180,0.9418629195187408,-581.8640594291968,-389.6502035255914,-41.91376090373674
181,0.9428802977548325,-582.296656643167,-389.87544247999006,-41.93856569098458
182,0.9414623837700761,-582.7905166329139,-390.15346766128124,-41.95490583890635
183,0.9357410315255466,-583.1490962404483,-390.3480971355918,-41.95977808505589
184,0.9444933920704845,-583.5101642770917,-390.54281786388543,-41.980037378841
185,0.9381530726595391,-583.9104132409942,-390.75407017049133,-41.996328888786
186,0.935803363831265,-584.5414170939799,-391.1331389029703,-42.024145119076955
187,0.9426991481094007,-584.9663540204022,-391.3651999155312,-42.037009925871445
188,0.9445047653516709,-585.3435201949245,-391.56164310831167,-42.058660447027655
189,0.9439100147763939,-585.7417002862912,-391.7921803236307,-42.08515294848265
190,0.9416369673154833,-586.249246475146,-392.0904112364086,-42.10537011405349
191,0.9359233249947256,-586.7867773896795,-392.41673167207364,-42.123749865906106
192,0.93626771178776,-587.2309488299657,-392.6815408163738,-42.14305628154087
193,0.9362280727968204,-587.6038140038048,-392.89375203930365,-42.150027908740796
194,0.9413019315689868,-588.0546782275202,-393.1800085213804,-42.164434260197055
195,0.9373100765771241,-588.5525181631813,-393.4714772958203,-42.183307287994005
196,0.9395854859296177,-588.9228541459798,-393.65683726999646,-42.204303530939306
197,0.9451439380504818,-589.3533968910301,-393.9087780704701,-42.23184124219529
198,0.9466164953499755,-589.8754445218207,-394.2133735944191,-42.25277443679494
199,0.9412120296206741,-590.3907743044455,-394.5215181771282,-42.268846845141574
